zip_code,billing_month,billed_amount
75314,2023-06-01,17237.12
76465,2023-09-01,16239.12
75724,2023-05-01,14036.95
75490,2021-06-01,23750.38
75929,2021-04-01,22375.95
75419,2021-08-01,17268.9
76381,2022-03-01,14063.11
75705,2021-01-01,14016.82
75921,2024-08-01,13722.85
76034,2024-09-01,15533.67
75067,2021-04-01,15196.15
75200,2024-02-01,14309.57
76392,2024-07-01,23575.64
75074,2021-01-01,25926.32
75306,2022-10-01,12553.39
76145,2024-07-01,15143.25
75200,2024-11-01,13260.47
76083,2024-07-01,19592.42
76294,2024-08-01,16301.01
75609,2024-01-01,12846.88
75184,2021-01-01,26263.06
75681,2021-02-01,20438.51
75155,2022-06-01,13102.76
75483,2022-12-01,25533.53
76089,2021-07-01,12265.74
75396,2023-08-01,21072.26
75970,2022-05-01,30089.21
76404,2021-04-01,17344.04
75250,2023-10-01,16558.56
76047,2022-04-01,18837.98
75738,2023-11-01,29127.45
75258,2023-09-01,25381.12
75711,2023-09-01,15783.06
75245,2022-07-01,19522.66
75811,2022-11-01,22614.56
75521,2022-06-01,15855.08
75914,2021-08-01,12342.04
75105,2023-05-01,23421.74
75425,2021-07-01,20548.81
75229,2021-12-01,19594.32
75327,2021-08-01,23534.33
75067,2021-01-01,12273.58
75793,2021-09-01,16841.44
75319,2023-06-01,31190.94
75108,2021-11-01,20838.25
76238,2022-02-01,21140.07
75729,2023-06-01,18529.21
75490,2021-01-01,8794.36
75367,2023-10-01,13910.02
76159,2021-12-01,22567.27
76443,2023-03-01,15290.87
76363,2023-03-01,17150.34
76120,2024-08-01,19456.97
75598,2021-03-01,13115.53
76347,2024-02-01,11587.78
76436,2022-10-01,17937.14
76476,2021-03-01,16146.09
76221,2023-03-01,19139.04
75463,2022-08-01,10840.96
75895,2023-11-01,15326.42
76131,2024-07-01,21444.66
75445,2022-06-01,32729.03
75069,2024-09-01,18596.56
75816,2023-06-01,21354.21
76259,2023-02-01,20437.93
75335,2024-04-01,19467.29
75460,2022-01-01,21410.14
75668,2022-10-01,13205.72
76012,2021-12-01,16214.17
76003,2022-12-01,19249.48
75553,2023-04-01,13168.14
76259,2024-09-01,20166.64
76028,2023-03-01,8417.8
76417,2021-09-01,22060.88
76019,2021-11-01,17247.95
75216,2023-03-01,21470.55
75747,2021-08-01,22984.56
76398,2022-03-01,25048.53
76012,2021-11-01,19343.42
75932,2023-07-01,9333.79
75099,2024-05-01,9193.31
75300,2021-05-01,11676.61
75095,2024-10-01,21601.22
76360,2024-11-01,10956.81
76137,2023-04-01,16828.95
75524,2024-01-01,15889.02
75629,2023-12-01,19804.29
75214,2021-12-01,21576.21
75484,2024-09-01,18474.59
75542,2021-02-01,22008.78
75423,2023-04-01,12496.8
75482,2021-09-01,23104.01
75830,2021-02-01,18657.19
75959,2024-09-01,21798.11
75439,2024-03-01,15414.06
75859,2024-11-01,7746.15
75599,2023-09-01,21328.05
75745,2023-01-01,17282.86
75998,2021-07-01,24009.17
76447,2024-05-01,20109.3
75609,2024-09-01,32759.57
75241,2023-04-01,24354.42
76201,2024-01-01,16757.27
75838,2021-06-01,10075.6
75677,2023-10-01,13642.98
75599,2024-05-01,13312.01
75718,2021-09-01,15394.9
76044,2024-07-01,17373.33
75168,2021-09-01,19588.84
76228,2024-12-01,24870.67
75938,2022-12-01,13646.0
76490,2023-08-01,11057.46
75995,2022-07-01,22154.97
75275,2021-12-01,24661.36
75279,2022-04-01,15547.67
76131,2021-09-01,23205.64
75511,2024-11-01,21851.33
76488,2023-06-01,9458.1
75835,2023-02-01,14816.76
75581,2022-01-01,15616.22
75932,2023-06-01,27943.02
76261,2022-07-01,20543.03
75406,2023-11-01,15483.0
75930,2022-09-01,14514.29
75791,2024-09-01,10150.39
76038,2022-09-01,23330.68
76013,2023-05-01,19978.13
75755,2023-01-01,21097.23
75167,2024-08-01,11572.11
75013,2023-08-01,21678.98
75962,2022-09-01,16809.63
75778,2024-01-01,14364.36
75221,2021-05-01,20565.5
75732,2023-09-01,11999.56
75634,2022-10-01,18895.19
76312,2022-08-01,16672.75
75824,2024-07-01,23362.63
76034,2023-03-01,22459.46
75030,2024-07-01,18454.33
75628,2024-01-01,19404.62
75203,2021-10-01,20993.02
76187,2024-11-01,17954.5
76285,2024-01-01,13911.5
75793,2024-12-01,15585.44
75298,2021-06-01,11897.12
76418,2024-07-01,22627.04
75262,2021-05-01,19989.52
75097,2023-03-01,15884.62
75574,2022-11-01,14375.69
75825,2021-03-01,19181.61
75559,2021-07-01,10935.1
75500,2023-09-01,12656.61
76282,2023-06-01,17902.07
75729,2022-12-01,30205.52
75749,2021-09-01,20261.97
75828,2024-03-01,18926.5
76325,2022-09-01,12146.09
75634,2022-08-01,13334.83
75046,2021-11-01,24781.56
75020,2022-06-01,15690.54
76066,2022-07-01,18353.27
75454,2022-01-01,20959.05
75178,2024-12-01,15899.77
75185,2021-08-01,15461.52
76429,2024-09-01,9376.1
76485,2023-09-01,11920.97
75008,2023-04-01,20934.11
76182,2024-10-01,15807.31
76276,2023-11-01,21342.49
75372,2021-09-01,10076.05
75681,2021-11-01,22056.63
75800,2023-08-01,17801.73
75879,2021-08-01,10646.68
76420,2021-09-01,23645.95
76214,2021-06-01,10966.7
75671,2023-10-01,23386.51
75217,2021-01-01,17838.43
75428,2024-10-01,13531.67
75665,2022-11-01,27242.02
75138,2023-09-01,20026.15
76166,2022-06-01,24073.66
75241,2021-01-01,20162.96
75253,2021-01-01,16917.78
75897,2023-02-01,13646.29
75666,2024-01-01,17094.0
76167,2024-01-01,18817.1
76375,2024-06-01,22083.08
76458,2022-08-01,16034.29
75456,2024-09-01,20567.72
75621,2021-04-01,26392.47
75674,2021-05-01,18791.04
75954,2023-08-01,8204.67
75007,2023-07-01,18242.52
76299,2021-07-01,17526.52
76260,2023-07-01,17368.26
75927,2022-11-01,10021.66
76313,2021-05-01,19382.34
75954,2024-08-01,15340.55
75252,2024-12-01,17472.34
75556,2024-02-01,22740.02
75835,2024-04-01,13942.37
75431,2023-03-01,17488.03
76350,2023-07-01,16988.69
75287,2021-09-01,17171.14
75900,2022-05-01,15781.29
76247,2023-01-01,16050.33
75553,2023-12-01,26375.31
76469,2024-04-01,15885.64
75860,2023-02-01,19353.6
76064,2024-03-01,18524.79
75107,2023-01-01,18364.25
76302,2022-07-01,20401.19
76473,2022-08-01,14835.2
75645,2022-04-01,25007.08
75698,2023-07-01,13399.73
75517,2021-03-01,17177.34
75788,2023-02-01,12067.19
75768,2023-08-01,22485.2
75965,2024-10-01,13394.09
75341,2022-10-01,21778.5
76467,2022-12-01,19324.49
75074,2021-01-01,18880.94
75341,2022-12-01,23581.21
75402,2022-11-01,14977.45
75843,2021-07-01,25334.97
75255,2023-01-01,16080.13
75330,2023-09-01,20158.55
75280,2021-10-01,17033.12
76058,2023-10-01,21086.19
75100,2024-07-01,12986.43
75357,2022-02-01,18535.57
75908,2023-07-01,18091.1
75022,2023-09-01,20180.33
75729,2022-08-01,20027.36
75373,2024-12-01,13697.15
75398,2024-04-01,24531.1
75953,2021-04-01,17712.31
75688,2024-10-01,21652.49
75295,2021-09-01,11695.59
75342,2022-08-01,15926.68
75503,2022-12-01,23393.05
75712,2023-06-01,26176.75
76372,2024-06-01,20121.65
75777,2023-03-01,17559.57
75834,2024-06-01,12688.69
75187,2022-08-01,21986.44
75458,2021-08-01,19532.62
76028,2023-01-01,6233.72
76495,2024-09-01,9336.05
76044,2024-09-01,19751.33
75383,2022-09-01,13839.05
75030,2022-10-01,12802.15
75504,2021-02-01,17479.75
75531,2024-08-01,19716.02
75678,2022-12-01,25152.19
76455,2023-07-01,13912.91
76144,2021-04-01,20179.04
75745,2022-06-01,12866.96
75491,2023-10-01,15524.23
75191,2024-11-01,18944.46
76240,2024-11-01,17261.76
75719,2023-01-01,11169.17
76225,2024-08-01,20567.28
75263,2024-03-01,21706.2
76164,2023-10-01,29796.39
75416,2021-10-01,19109.57
75784,2022-01-01,18868.68
76227,2024-11-01,19516.31
75735,2022-10-01,11179.19
75319,2021-07-01,11521.76
75109,2022-04-01,17586.95
75660,2022-01-01,6514.93
75502,2023-05-01,12346.4
76463,2021-08-01,15512.13
76365,2022-04-01,23044.06
75202,2023-01-01,19296.76
75706,2023-03-01,10410.36
75869,2023-10-01,17798.63
76063,2021-10-01,20917.2
76155,2023-03-01,21570.88
76270,2023-09-01,23227.55
75322,2024-06-01,23990.26
75556,2022-07-01,20849.52
75035,2024-02-01,20435.47
75550,2024-09-01,19162.77
75811,2021-10-01,22211.9
75789,2021-10-01,14060.77
75723,2024-08-01,16977.91
75901,2021-12-01,14503.1
76366,2023-03-01,20167.74
75968,2024-07-01,16705.76
75755,2024-10-01,23067.19
75433,2023-09-01,18261.18
75285,2023-06-01,23317.6
76032,2024-06-01,7444.09
75404,2022-03-01,14400.88
76069,2021-10-01,22690.85
75690,2024-04-01,18101.62
75144,2023-06-01,23279.37
76212,2022-11-01,19254.51
76493,2024-04-01,13330.73
75865,2024-09-01,26967.21
76302,2023-09-01,14682.76
76032,2023-06-01,14271.8
75281,2021-10-01,22098.45
75495,2023-03-01,13443.0
76160,2024-07-01,11533.96
76183,2022-10-01,14161.71
75205,2021-11-01,22100.82
76078,2022-02-01,28697.87
75037,2023-08-01,18024.43
75236,2024-06-01,14379.26
75862,2022-03-01,24173.03
75156,2023-09-01,14923.57
76432,2024-09-01,15779.3
75620,2022-08-01,20082.93
75219,2021-08-01,23705.5
76141,2023-04-01,18352.6
75480,2024-03-01,16226.42
75809,2022-10-01,29606.43
75993,2024-08-01,14646.54
75897,2023-08-01,15201.33
76377,2021-08-01,16058.4
76217,2023-10-01,20755.7
75466,2021-05-01,15664.42
75479,2024-12-01,22086.28
75561,2021-11-01,17741.0
75381,2022-03-01,16404.7
75702,2021-08-01,15190.03
76032,2023-12-01,17874.34
76081,2022-06-01,20235.59
75242,2024-02-01,17824.34
75454,2024-04-01,19162.6
75246,2021-09-01,14124.19
75238,2021-02-01,14420.08
76412,2022-03-01,17976.18
76130,2023-08-01,18597.9
75022,2021-02-01,18238.9
76039,2021-06-01,15048.42
76099,2022-10-01,18364.39
75376,2022-01-01,18127.07
76052,2021-10-01,17394.2
75952,2022-03-01,14739.0
76494,2024-04-01,20596.26
75509,2023-01-01,17940.8
75498,2023-03-01,14248.74
76439,2021-05-01,17375.08
75620,2021-08-01,15086.22
75920,2023-03-01,18015.78
76191,2021-04-01,25141.31
75369,2023-01-01,18739.35
76497,2023-05-01,19007.38
75692,2022-01-01,25121.62
76259,2022-11-01,19355.36
75689,2021-06-01,20168.66
75625,2024-04-01,18721.65
75027,2021-09-01,16076.32
75173,2022-05-01,20240.44
76076,2021-01-01,26510.83
76140,2022-11-01,11395.78
75820,2024-03-01,15713.97
76153,2021-07-01,13735.01
75259,2024-09-01,14293.67
75129,2024-11-01,24117.18
75780,2022-11-01,17208.83
76308,2023-11-01,21614.83
75812,2022-08-01,14664.84
75795,2023-08-01,14775.77
75548,2021-01-01,12911.56
75277,2022-08-01,25225.21
75510,2024-10-01,21875.55
75309,2024-04-01,12747.45
75055,2023-04-01,23711.34
75464,2022-10-01,16702.5
75364,2024-03-01,20266.09
76454,2022-02-01,18235.06
76287,2024-10-01,10816.89
75245,2023-06-01,13861.28
75232,2024-01-01,24769.72
75235,2023-01-01,22696.5
75769,2021-04-01,12891.7
75980,2022-02-01,19039.92
75360,2023-01-01,16926.76
75282,2024-01-01,23709.77
75281,2024-05-01,16975.62
75124,2024-02-01,14159.18
76057,2023-08-01,21685.44
75443,2024-03-01,23945.52
75852,2022-05-01,19967.71
76064,2021-07-01,20860.51
76416,2022-09-01,12024.12
75168,2024-12-01,11610.41
76421,2024-07-01,11250.01
75835,2024-04-01,23253.97
76477,2023-11-01,16063.84
75237,2021-04-01,22131.5
76169,2021-07-01,14998.72
75520,2022-01-01,17927.28
75617,2024-08-01,13971.58
76141,2024-01-01,16362.15
75217,2021-12-01,9452.1
75537,2023-03-01,16411.77
76224,2024-10-01,15970.28
75195,2024-12-01,9525.46
75650,2021-05-01,20123.95
75014,2022-10-01,20871.41
76180,2021-01-01,14689.8
76358,2022-09-01,11973.82
76220,2023-05-01,26652.01
75603,2021-11-01,19280.81
75504,2021-08-01,6099.91
75723,2023-06-01,15858.36
75734,2024-08-01,14742.03
76436,2022-07-01,14372.77
75793,2024-01-01,23460.93
75334,2024-12-01,19264.77
76485,2021-09-01,21176.54
75234,2024-05-01,17310.47
75127,2021-12-01,22266.76
75257,2021-08-01,16133.48
75198,2021-12-01,19164.23
75533,2024-06-01,20436.51
75764,2022-12-01,14885.36
75381,2024-01-01,7516.99
75770,2022-09-01,9533.98
75098,2023-01-01,29559.52
76444,2024-11-01,21255.62
76429,2024-10-01,21490.94
75986,2021-08-01,25107.39
76466,2022-11-01,12375.46
75373,2021-12-01,14378.48
75466,2024-07-01,12476.04
75042,2022-10-01,29782.93
75000,2021-06-01,13010.81
75419,2024-03-01,24271.24
75111,2021-06-01,14705.47
75825,2024-08-01,18426.5
75830,2022-04-01,24351.57
75243,2022-01-01,19429.96
76434,2024-03-01,17341.75
75489,2021-09-01,29341.9
75876,2022-05-01,8830.45
75466,2024-11-01,13279.6
76002,2021-05-01,16451.95
75565,2024-08-01,23221.39
75352,2022-05-01,15481.86
75965,2023-12-01,22838.58
75268,2021-01-01,9387.87
75748,2024-11-01,23741.42
75853,2023-04-01,22467.83
75939,2021-02-01,12626.26
75274,2024-07-01,17827.53
76034,2024-04-01,16652.96
76053,2021-07-01,20250.82
75745,2024-12-01,23805.87
76314,2023-02-01,14584.82
76196,2022-08-01,19847.36
75045,2024-02-01,19228.16
75608,2023-08-01,18624.88
76328,2024-12-01,25276.7
75814,2023-07-01,18802.71
75661,2024-09-01,11925.02
75523,2022-04-01,21689.2
75501,2022-09-01,26004.79
75758,2023-10-01,18699.99
75363,2023-07-01,24760.26
75315,2023-09-01,15903.34
76097,2024-10-01,20071.36
76444,2021-07-01,10186.39
75108,2022-02-01,14950.9
75405,2021-10-01,18843.31
75193,2024-05-01,21348.64
76004,2024-06-01,20183.16
76326,2022-08-01,24401.61
75105,2024-12-01,10355.09
75950,2021-07-01,25348.73
75535,2021-04-01,14431.54
76129,2023-01-01,11856.94
75393,2023-04-01,23184.99
76468,2021-09-01,12437.75
75524,2021-04-01,25067.95
75181,2023-01-01,7089.5
75325,2022-10-01,14221.53
75026,2024-05-01,22385.38
76111,2021-06-01,21361.65
75811,2021-07-01,4829.15
75360,2023-05-01,14681.24
76476,2023-06-01,9421.19
75953,2021-10-01,18692.53
76461,2024-09-01,18255.84
75096,2024-05-01,16761.51
75237,2022-12-01,17466.44
75672,2021-12-01,12492.37
75266,2022-04-01,14329.94
76457,2021-02-01,23333.47
75242,2022-12-01,15551.56
75241,2022-05-01,15142.49
75015,2023-05-01,23698.99
75422,2024-06-01,12105.5
75184,2024-09-01,25398.25
75620,2024-07-01,25823.86
75514,2021-05-01,12922.35
75324,2021-03-01,22603.28
75245,2021-07-01,7189.96
75594,2024-12-01,18508.69
76377,2024-01-01,12957.16
75388,2023-05-01,20526.5
75224,2024-10-01,19574.3
75352,2024-11-01,16616.6
76172,2023-10-01,12534.81
75255,2022-05-01,22586.48
75789,2023-02-01,17843.47
75264,2022-12-01,14462.93
75152,2022-01-01,15433.54
75565,2023-03-01,17522.09
75819,2023-08-01,17503.55
75572,2021-10-01,19549.51
75321,2021-03-01,22779.18
75918,2023-08-01,23237.48
75960,2022-07-01,16867.89
75665,2022-12-01,20125.17
75269,2021-07-01,16996.82
75240,2024-01-01,24067.4
75724,2021-06-01,17337.98
76145,2022-07-01,18604.84
75583,2021-08-01,17871.05
76446,2023-02-01,20305.32
76051,2021-02-01,21157.42
76298,2022-08-01,24925.3
75095,2023-04-01,24057.16
75664,2022-06-01,18216.2
75436,2021-02-01,17784.71
75454,2021-09-01,16874.97
75812,2021-07-01,23040.95
76372,2021-06-01,19226.59
75210,2022-11-01,30308.48
75965,2023-08-01,17682.24
75874,2023-07-01,25607.47
76041,2024-12-01,25650.95
75445,2022-03-01,25517.72
76265,2022-03-01,16352.08
75984,2022-08-01,17578.45
75345,2023-08-01,17189.53
75880,2022-01-01,25367.89
75366,2023-11-01,15749.1
75595,2022-08-01,15108.35
76251,2023-12-01,21469.05
75488,2023-01-01,11361.22
75630,2022-03-01,21840.86
75048,2023-02-01,12293.91
75350,2024-10-01,15941.58
75456,2022-10-01,23777.12
76118,2023-11-01,15221.21
75528,2021-11-01,19532.71
75840,2022-08-01,24043.38
76478,2023-05-01,12306.11
75851,2022-04-01,18865.54
76437,2021-03-01,21234.25
75729,2024-10-01,10900.65
76133,2023-05-01,12811.48
75403,2022-10-01,26078.96
75798,2022-05-01,12269.66
75620,2021-05-01,16252.14
76373,2024-09-01,7920.82
76137,2023-06-01,14070.91
75755,2024-07-01,21880.83
76459,2023-11-01,22792.84
75178,2024-11-01,21968.88
76203,2023-02-01,17825.76
75827,2024-10-01,12624.69
75324,2021-01-01,20067.5
75204,2022-03-01,15792.21
75135,2022-12-01,9958.99
75750,2022-03-01,18144.45
75811,2022-02-01,24350.32
75144,2024-12-01,23551.66
76234,2023-05-01,23887.57
75509,2021-08-01,19513.94
76272,2021-12-01,13351.87
75186,2024-12-01,20935.57
76374,2024-04-01,18755.49
75898,2022-01-01,16714.46
75642,2023-11-01,21333.84
76177,2022-03-01,20284.16
76343,2022-09-01,14901.26
76394,2023-08-01,14668.43
76002,2021-10-01,12236.27
75435,2023-05-01,19283.21
75421,2021-11-01,22535.87
75045,2023-01-01,15043.23
75627,2024-06-01,12669.64
75291,2024-05-01,20516.98
75972,2021-05-01,25894.23
75999,2021-12-01,27950.92
75384,2023-08-01,25576.81
75018,2023-12-01,17753.16
75168,2022-12-01,13496.38
75199,2021-03-01,21038.47
76157,2023-09-01,17646.89
75620,2021-02-01,17004.07
76412,2023-11-01,27502.94
76478,2022-12-01,24927.24
75242,2024-04-01,21184.39
75704,2024-08-01,17517.71
76092,2024-12-01,18037.85
75742,2022-10-01,10279.56
75790,2024-03-01,23230.14
76232,2024-11-01,24486.39
75543,2022-02-01,14177.56
75717,2023-02-01,14859.91
75569,2022-12-01,22875.76
76084,2021-08-01,16378.01
75373,2024-12-01,23678.12
76308,2022-12-01,14090.3
75863,2022-10-01,16440.8
75759,2021-12-01,20593.01
76408,2023-04-01,16381.57
76273,2024-03-01,16092.45
75783,2024-07-01,15980.01
76013,2021-03-01,21474.93
76112,2023-11-01,22814.52
75490,2023-08-01,20463.76
75017,2021-05-01,14512.22
75670,2023-02-01,24839.41
75601,2022-03-01,19276.71
76436,2023-08-01,23252.66
75150,2021-12-01,11549.53
75818,2021-07-01,23837.58
76376,2022-05-01,16138.43
76227,2024-03-01,15787.88
75338,2022-10-01,20026.16
76344,2024-01-01,7747.26
76407,2023-12-01,19749.65
76292,2024-09-01,16616.37
76177,2023-05-01,25070.44
75371,2022-12-01,19356.25
76283,2022-11-01,13033.94
76196,2024-06-01,13994.2
76313,2024-11-01,5702.85
75160,2024-09-01,30144.13
76329,2023-07-01,5478.82
76397,2023-04-01,15296.77
75253,2024-08-01,21706.37
76098,2024-01-01,25337.63
75714,2023-07-01,27021.08
75229,2023-02-01,17501.95
75324,2024-12-01,20511.46
75038,2023-07-01,16472.6
75164,2021-09-01,10220.05
75242,2023-09-01,12773.02
75376,2024-07-01,9417.09
75482,2022-03-01,19580.39
75431,2022-11-01,16288.78
75601,2021-09-01,17062.51
75277,2022-10-01,21360.95
75785,2022-04-01,19237.27
75531,2023-08-01,21311.74
75405,2024-07-01,27057.68
76121,2021-05-01,14029.25
75236,2023-06-01,8632.7
75252,2021-06-01,15098.38
75178,2021-04-01,16966.56
75717,2022-11-01,20178.04
76188,2021-04-01,21620.48
75284,2022-02-01,12676.98
75477,2023-06-01,11937.15
76396,2022-03-01,24822.51
76465,2024-08-01,19593.35
75872,2024-01-01,19766.57
75355,2021-10-01,19321.66
75627,2022-08-01,18739.46
75582,2022-08-01,16877.07
75025,2022-01-01,14454.91
76399,2024-05-01,15302.59
75613,2021-08-01,28830.62
76095,2023-09-01,27022.09
75543,2024-11-01,22635.7
75733,2023-11-01,17664.0
75605,2022-04-01,20826.25
76231,2023-01-01,10878.55
75922,2024-02-01,22982.45
75695,2021-02-01,16798.54
75798,2022-04-01,18076.77
76388,2021-04-01,18490.01
76409,2023-01-01,17104.65
75342,2023-06-01,22018.52
75951,2023-12-01,25974.01
76376,2023-12-01,22284.88
75078,2021-05-01,18329.61
75578,2023-04-01,12669.87
76061,2023-03-01,18197.77
76192,2022-03-01,17613.82
75797,2024-11-01,22122.39
76258,2023-02-01,14777.2
76140,2021-02-01,13559.65
75788,2021-12-01,19491.97
76135,2021-05-01,22601.88
75579,2024-09-01,18764.6
75076,2022-11-01,22831.73
76165,2024-06-01,11620.44
75994,2023-05-01,20367.6
75049,2021-06-01,11590.6
75291,2021-05-01,31336.57
75489,2021-08-01,24703.83
75532,2023-01-01,19924.99
75847,2022-07-01,9980.39
75338,2024-10-01,11124.61
76287,2022-12-01,27477.12
76416,2023-09-01,12211.91
76147,2023-05-01,20500.7
75635,2022-01-01,27116.66
75352,2022-08-01,18529.64
75500,2022-12-01,12025.07
75207,2023-06-01,9123.43
75794,2023-06-01,19914.19
75439,2022-04-01,12480.19
76457,2022-07-01,18011.43
75816,2022-11-01,12673.3
75949,2022-07-01,14992.79
75884,2021-10-01,15152.97
76157,2024-12-01,16693.84
75160,2024-04-01,14298.01
76173,2021-05-01,19423.91
75916,2022-05-01,22986.59
75018,2021-04-01,16198.89
76253,2021-07-01,19304.28
75686,2024-05-01,13323.82
76167,2022-12-01,10162.6
75551,2023-04-01,20008.43
75791,2023-12-01,22398.17
76240,2023-10-01,8431.92
75070,2022-04-01,17543.39
75148,2024-05-01,20161.18
75375,2021-03-01,19446.73
75239,2022-08-01,15049.53
75752,2024-11-01,18237.89
76443,2022-06-01,22631.92
76372,2022-11-01,13700.83
76225,2023-12-01,25774.32
75388,2023-05-01,11060.4
75976,2021-12-01,22488.88
76295,2021-06-01,18269.98
76440,2022-02-01,15426.13
75315,2024-11-01,8790.92
75776,2024-10-01,23950.97
75976,2024-09-01,13329.57
76224,2022-01-01,17850.1
75762,2024-10-01,20355.16
75494,2023-11-01,29896.19
76324,2022-07-01,16221.62
75645,2024-08-01,18255.27
76137,2024-09-01,20070.34
75394,2021-01-01,18582.09
75270,2023-05-01,14193.66
76076,2023-06-01,25426.57
75369,2024-03-01,15695.32
75671,2024-08-01,20340.63
76364,2023-12-01,16915.55
76266,2022-02-01,14970.77
76228,2021-06-01,23241.21
75769,2023-08-01,19314.73
75805,2024-11-01,7078.22
76308,2023-03-01,19488.75
76170,2023-04-01,14864.55
76472,2023-08-01,10055.82
75573,2022-12-01,22782.71
75504,2023-10-01,14182.22
75892,2024-08-01,19311.81
76405,2023-12-01,22599.1
76268,2024-05-01,16787.67
75484,2023-05-01,19256.04
75509,2021-11-01,14596.0
76206,2021-04-01,23519.62
75730,2023-09-01,17091.27
75543,2024-09-01,20687.38
76074,2023-05-01,25526.97
75297,2023-03-01,8742.56
75175,2021-11-01,14574.07
75767,2024-07-01,17136.1
76052,2021-04-01,18638.07
75138,2023-07-01,21076.93
75180,2022-06-01,24104.06
76308,2024-04-01,14272.95
76158,2022-04-01,16991.45
75387,2021-02-01,23608.91
76445,2022-06-01,19690.09
76218,2021-11-01,9496.92
75668,2023-07-01,9083.29
76090,2023-08-01,15554.91
75336,2024-03-01,20760.02
76259,2022-08-01,20666.68
75775,2023-04-01,13534.21
75658,2021-08-01,21317.92
75725,2021-09-01,19259.66
75426,2021-07-01,12593.35
75346,2022-05-01,14992.83
75244,2022-03-01,8276.96
75241,2024-04-01,12045.31
75237,2021-05-01,8581.23
76293,2022-02-01,10266.23
75131,2023-09-01,26396.59
75893,2024-01-01,15999.65
75265,2024-01-01,9130.28
75655,2024-04-01,20093.68
75454,2022-04-01,19449.48
75098,2021-05-01,18964.56
75876,2023-02-01,13633.93
75778,2024-05-01,21113.65
75694,2022-03-01,12510.98
75522,2021-04-01,21968.24
76035,2024-10-01,22423.03
75937,2024-03-01,17678.79
75507,2023-05-01,10678.41
76067,2024-05-01,22012.48
75815,2022-05-01,15082.19
75290,2022-08-01,19371.8
76427,2024-01-01,21453.86
75996,2024-03-01,13951.71
75627,2023-10-01,28728.5
75214,2023-03-01,17780.61
75578,2023-01-01,14646.29
76272,2023-08-01,22997.16
75392,2024-06-01,25749.29
76075,2021-06-01,7666.27
75732,2023-08-01,11094.31
76142,2022-04-01,14121.98
75489,2024-11-01,28567.17
75633,2021-02-01,15604.41
75901,2022-09-01,25604.23
76127,2022-01-01,19100.55
75673,2024-01-01,10748.49
75709,2021-05-01,22403.12
75827,2022-05-01,19584.75
76490,2022-03-01,13688.68
76156,2023-07-01,14696.21
75387,2023-01-01,12751.98
75827,2021-11-01,14876.31
75732,2021-02-01,21292.28
76317,2021-10-01,13481.52
76013,2023-12-01,18421.94
75283,2021-09-01,19569.26
75315,2022-08-01,17727.3
76191,2021-04-01,9921.68
76106,2024-03-01,21744.38
76446,2024-08-01,12172.91
75436,2021-12-01,15124.7
75852,2023-08-01,15699.28
75004,2022-01-01,17840.75
75605,2022-09-01,18481.16
75960,2024-02-01,21429.27
76460,2024-09-01,16441.02
76254,2022-05-01,11916.1
75149,2022-08-01,23435.35
75321,2022-03-01,15994.86
75263,2023-07-01,17075.3
76471,2024-10-01,12996.0
75929,2024-06-01,13671.83
75073,2022-05-01,25212.19
76201,2024-02-01,11124.59
75225,2022-09-01,11863.76
75763,2021-02-01,15688.67
76438,2022-11-01,19590.75
75358,2023-07-01,13162.83
75440,2024-07-01,10109.26
75110,2024-04-01,11897.38
75123,2023-04-01,15920.8
75293,2022-04-01,12996.83
76416,2022-09-01,29116.64
76142,2021-05-01,27911.01
75627,2021-01-01,23827.96
75629,2024-01-01,19882.15
75449,2023-12-01,19891.84
75145,2021-08-01,24610.43
75419,2021-09-01,18653.78
76426,2023-08-01,13882.56
76280,2022-09-01,28616.07
75351,2022-01-01,20876.14
75831,2022-08-01,25265.24
75292,2022-04-01,27060.65
75221,2023-03-01,9138.81
75846,2021-11-01,13680.14
76191,2024-01-01,16983.37
75882,2022-04-01,20504.7
75318,2022-08-01,22582.69
76385,2022-06-01,17684.12
76056,2024-10-01,24464.0
76139,2021-08-01,21047.06
75641,2022-06-01,20985.53
75783,2024-06-01,16616.07
75362,2023-10-01,19578.87
75497,2022-07-01,19544.53
75955,2021-05-01,22813.98
75472,2023-05-01,11413.74
76149,2023-01-01,21510.74
76104,2023-07-01,9768.05
75567,2023-08-01,13733.42
75459,2023-02-01,21038.42
76005,2024-12-01,13809.24
75127,2023-05-01,18136.39
75284,2021-05-01,13393.68
75346,2021-08-01,20996.39
75240,2023-03-01,18236.93
76277,2023-02-01,17876.28
75279,2024-11-01,23498.58
75743,2022-10-01,20084.18
76180,2023-09-01,20468.67
75168,2022-02-01,23544.41
75760,2024-11-01,24058.78
75821,2022-08-01,13249.26
75394,2022-11-01,21684.79
76082,2021-11-01,20167.07
75369,2022-08-01,24559.82
75131,2024-07-01,11565.78
76048,2024-10-01,14546.88
75346,2022-10-01,17014.49
75956,2022-08-01,25013.55
75546,2023-07-01,16565.48
76065,2022-03-01,17792.57
76141,2024-04-01,14579.83
75669,2023-12-01,21920.48
75997,2024-02-01,21381.87
76486,2021-11-01,15281.17
75405,2023-09-01,12775.6
75402,2024-05-01,21860.77
76144,2022-09-01,20543.92
75401,2022-07-01,14681.58
75924,2024-05-01,21471.23
76135,2024-01-01,21196.83
75186,2022-08-01,24149.91
75271,2021-09-01,22234.27
75663,2024-11-01,16305.51
76159,2022-11-01,14190.7
