zip_code,reading_date,usage_kwh
75119,2022-01-01,10758.67
75100,2024-01-01,10123.38
75250,2023-06-01,9832.33
75251,2023-07-01,11948.31
76438,2023-11-01,11371.97
76465,2023-08-01,9524.09
75317,2021-11-01,8568.65
75360,2023-05-01,11673.73
76124,2021-10-01,10697.41
75658,2023-05-01,8575.9
75183,2024-09-01,14491.71
75721,2024-07-01,17316.28
75080,2022-03-01,14887.76
75411,2022-04-01,9839.44
75873,2024-08-01,11849.31
75658,2022-10-01,16621.29
75148,2023-10-01,8478.9
76354,2023-06-01,14347.79
76256,2021-01-01,7655.75
75536,2021-09-01,17052.11
76079,2023-10-01,10709.06
75904,2022-12-01,18687.13
75292,2023-07-01,17184.19
75024,2023-04-01,11680.71
75431,2021-06-01,9841.78
76482,2022-07-01,12584.33
76033,2024-01-01,11459.52
75209,2021-12-01,10795.3
76285,2024-06-01,7025.66
76076,2023-02-01,10456.34
75744,2022-01-01,8668.56
75732,2021-01-01,13654.94
76441,2022-06-01,14973.21
76392,2022-11-01,14222.05
75031,2024-06-01,13027.13
76242,2022-06-01,9441.28
75904,2023-08-01,12616.2
75106,2024-04-01,14378.3
75066,2022-02-01,10241.29
76211,2024-10-01,12356.96
75932,2023-04-01,11563.62
75298,2024-10-01,16987.1
75436,2024-04-01,14554.64
75297,2024-11-01,13827.48
75481,2023-07-01,6849.92
76272,2024-11-01,12518.51
75253,2021-08-01,11534.96
75104,2021-10-01,11509.03
75856,2023-06-01,7309.76
75784,2024-09-01,8736.69
76446,2023-08-01,11795.95
75317,2021-01-01,15343.07
75370,2024-01-01,10228.43
75646,2023-02-01,10800.18
76284,2022-12-01,17343.28
75727,2022-08-01,11109.53
76374,2023-03-01,11613.63
75674,2022-01-01,11654.27
76055,2023-02-01,7963.48
75459,2023-10-01,13715.39
75603,2021-11-01,10041.37
75627,2022-09-01,11909.79
76291,2024-01-01,13333.12
75650,2022-10-01,17827.67
76202,2023-04-01,8046.69
75632,2021-10-01,14594.95
76170,2022-02-01,14606.17
75282,2024-11-01,10085.36
75382,2021-02-01,13798.51
75771,2021-02-01,16930.31
75561,2021-02-01,9705.09
76373,2022-04-01,12724.41
76412,2022-12-01,13214.4
76471,2024-07-01,13602.54
75452,2022-01-01,14307.88
75601,2021-11-01,12498.91
76088,2024-05-01,13540.31
76334,2022-12-01,9265.58
76155,2022-01-01,12492.01
75017,2024-03-01,10570.98
75621,2024-04-01,8310.51
75721,2023-09-01,10472.57
75792,2021-07-01,12808.37
75257,2023-12-01,13307.39
76496,2021-07-01,8194.62
76112,2022-11-01,9186.97
75668,2023-01-01,14173.97
75122,2023-09-01,13524.44
75392,2022-07-01,14661.31
76249,2023-12-01,16103.49
75002,2024-07-01,13613.66
75325,2022-03-01,10755.58
76343,2022-04-01,12344.55
75588,2024-10-01,16979.69
75071,2023-06-01,20293.35
76302,2023-02-01,13389.29
75803,2024-08-01,13606.66
75097,2023-11-01,14177.13
76403,2023-08-01,12071.38
75232,2021-11-01,15491.56
75509,2024-12-01,15024.14
75740,2021-06-01,13063.13
76141,2024-12-01,11045.94
76425,2021-03-01,7437.91
75346,2024-06-01,14197.24
75637,2023-05-01,12638.57
76269,2024-08-01,9786.7
76376,2024-02-01,8610.24
76136,2023-02-01,13984.3
76349,2023-11-01,7196.29
75766,2024-09-01,12898.92
75322,2023-08-01,14530.65
75231,2023-05-01,13649.68
76373,2022-08-01,10827.78
76298,2023-12-01,8251.88
75168,2021-09-01,13761.06
75519,2024-08-01,15601.57
75231,2021-05-01,10281.8
76489,2021-02-01,13520.72
76449,2023-01-01,16744.55
75972,2024-08-01,13016.54
76375,2021-06-01,10809.36
75402,2022-06-01,15122.56
76467,2023-10-01,9787.32
76137,2021-01-01,8105.42
76262,2024-12-01,14436.96
75270,2022-10-01,10781.51
75530,2021-11-01,11050.44
75727,2021-06-01,10119.18
75892,2021-02-01,10581.55
75529,2024-10-01,16209.1
76027,2021-01-01,16987.5
76321,2021-07-01,17384.94
75719,2022-09-01,15270.36
75236,2022-07-01,13398.81
76014,2024-08-01,7703.14
75728,2021-04-01,11437.43
75031,2021-03-01,18470.26
75482,2024-12-01,10693.14
75995,2024-09-01,16542.43
75903,2023-09-01,12165.11
75190,2021-01-01,3965.57
75463,2023-07-01,13921.46
75085,2023-10-01,15798.76
75307,2022-07-01,11853.01
76401,2023-11-01,15699.15
76157,2024-03-01,6996.52
75822,2024-07-01,7843.31
75350,2021-02-01,12614.59
76332,2023-02-01,13431.34
75828,2023-02-01,16069.74
75937,2022-04-01,13916.77
75982,2022-09-01,8419.11
75877,2022-09-01,12639.14
75399,2024-11-01,13802.18
75593,2024-12-01,6377.3
76293,2021-05-01,11869.1
75260,2021-10-01,10993.25
76341,2022-09-01,10035.92
75928,2021-12-01,13496.33
75198,2022-03-01,8550.96
75033,2024-09-01,13250.64
76213,2021-04-01,13678.47
75295,2022-11-01,15251.29
76376,2024-10-01,8629.74
76422,2022-04-01,7484.3
75428,2023-11-01,12836.71
76303,2021-04-01,11141.19
75771,2023-11-01,20707.95
75149,2021-08-01,13375.5
75010,2021-01-01,12174.49
76412,2023-08-01,11481.52
75480,2021-11-01,8345.81
75491,2024-10-01,13691.64
76371,2024-06-01,11762.56
75468,2021-05-01,11765.06
75476,2023-02-01,12283.33
75761,2024-09-01,12663.64
75170,2024-07-01,6782.23
75606,2024-04-01,14511.07
76300,2022-08-01,9460.67
76317,2021-01-01,11585.9
75877,2023-04-01,15857.71
75748,2021-03-01,17338.35
75313,2023-10-01,6898.52
76097,2024-05-01,12090.73
76187,2022-03-01,12818.74
76445,2023-02-01,7477.41
75865,2024-12-01,14407.77
75748,2023-10-01,12348.79
75258,2024-09-01,12582.48
75542,2023-01-01,9247.34
75201,2021-08-01,13238.66
75797,2024-12-01,14514.67
76222,2021-06-01,12381.89
75894,2021-09-01,10458.19
76486,2022-05-01,10691.79
75495,2021-02-01,12661.19
75775,2023-03-01,12146.39
75313,2023-06-01,14714.47
76239,2021-09-01,10559.23
75471,2024-03-01,8344.86
75914,2023-08-01,13078.16
75786,2021-11-01,10567.41
75406,2021-12-01,14351.05
76064,2022-09-01,12022.62
75295,2023-12-01,13964.44
76346,2021-09-01,8957.05
75582,2024-01-01,12430.16
75692,2022-04-01,9902.21
76186,2024-09-01,8338.88
75383,2022-05-01,9416.68
76374,2023-03-01,10366.57
75703,2023-03-01,15734.08
75904,2021-01-01,10287.18
76415,2022-12-01,8185.38
76397,2024-11-01,12394.43
76253,2022-09-01,12087.54
75450,2024-03-01,10523.84
75914,2024-04-01,11516.33
75897,2022-08-01,14928.68
76191,2022-11-01,14012.12
75519,2024-10-01,13752.69
76119,2024-12-01,8448.96
76448,2021-01-01,20659.64
75889,2023-08-01,15153.76
76226,2023-12-01,13551.09
75030,2021-12-01,8507.06
75647,2022-08-01,14843.19
75953,2023-02-01,10496.61
75980,2022-11-01,11417.19
76209,2024-10-01,6957.66
75624,2022-01-01,8275.55
75491,2023-03-01,13315.64
76316,2022-01-01,15018.7
76137,2024-11-01,14054.71
75054,2022-08-01,13952.46
75631,2023-08-01,11805.7
75033,2023-09-01,10779.88
75573,2023-09-01,12866.69
75243,2023-01-01,14464.22
75431,2024-09-01,12014.59
75101,2024-01-01,15630.76
75600,2023-01-01,11354.79
76398,2023-05-01,9059.16
75590,2024-09-01,11968.91
75030,2022-01-01,12317.92
75162,2023-05-01,11753.91
76363,2023-08-01,15841.97
75573,2023-05-01,14415.91
75736,2022-06-01,7707.18
75331,2021-07-01,16603.1
76229,2021-01-01,3775.75
75291,2022-02-01,18453.07
76337,2023-03-01,11138.08
76301,2021-01-01,11431.3
76356,2021-01-01,11819.95
76361,2022-01-01,13155.62
75536,2021-04-01,11999.21
75186,2024-04-01,11599.81
75734,2024-11-01,15926.75
76086,2021-08-01,13696.79
76493,2023-05-01,9123.59
75469,2024-09-01,14222.02
75947,2023-05-01,13572.32
76430,2023-07-01,10364.18
76009,2024-08-01,14376.42
75520,2024-12-01,11527.28
75455,2022-07-01,11334.98
75520,2021-11-01,11253.26
75196,2023-09-01,4715.65
76056,2024-05-01,10419.9
75301,2021-06-01,14139.52
75376,2023-03-01,11932.77
75521,2022-10-01,8144.44
75357,2024-04-01,14893.89
75438,2022-07-01,11104.2
75727,2021-07-01,8335.27
76063,2022-11-01,18618.04
75427,2023-08-01,8840.48
75589,2024-07-01,14638.47
75339,2023-03-01,9692.06
75841,2023-01-01,12407.48
75354,2024-12-01,9293.46
75096,2022-01-01,8282.09
75826,2023-02-01,13566.61
75045,2021-09-01,13215.87
75446,2021-05-01,15433.95
75254,2021-07-01,11896.85
75150,2021-04-01,18661.06
75591,2024-12-01,12805.04
75311,2024-03-01,13700.32
75580,2023-05-01,7924.71
75530,2024-04-01,10157.75
75703,2021-03-01,13559.04
76112,2023-11-01,11747.32
75090,2022-02-01,12563.05
75346,2021-09-01,9550.52
75340,2021-10-01,12365.84
75650,2024-04-01,12355.64
76124,2023-04-01,8458.69
75207,2021-10-01,13927.65
75931,2024-09-01,6899.81
75293,2024-11-01,12552.71
75945,2021-05-01,17296.78
75557,2022-02-01,14041.65
75447,2024-08-01,14022.9
75634,2021-07-01,9307.72
75678,2022-01-01,17307.19
76202,2023-09-01,16130.15
76157,2022-05-01,9469.23
75506,2024-02-01,10575.71
75124,2024-01-01,15763.97
75583,2022-10-01,17388.44
75963,2021-09-01,8205.94
75902,2022-05-01,8988.87
76412,2023-04-01,11568.64
75632,2022-11-01,5486.72
75261,2023-10-01,12057.14
76083,2023-03-01,15557.23
75254,2022-06-01,7684.09
75755,2024-01-01,12381.32
75059,2024-08-01,10254.69
76028,2021-08-01,16919.84
75359,2021-01-01,10290.62
76043,2024-04-01,16556.98
75596,2023-02-01,10207.63
75237,2023-03-01,14313.53
76462,2022-01-01,12755.84
75936,2021-04-01,11585.18
75343,2021-07-01,9628.41
75479,2024-07-01,12969.29
75264,2021-03-01,10678.39
75625,2024-09-01,9930.7
75544,2022-07-01,16418.17
75429,2024-05-01,13642.59
76311,2024-11-01,13930.92
75433,2023-07-01,10825.2
75704,2023-04-01,11442.06
75516,2024-11-01,11254.27
75585,2024-10-01,13011.72
75433,2022-04-01,13925.41
75108,2023-12-01,11909.25
75040,2024-02-01,9622.07
76202,2023-10-01,14281.71
76160,2022-01-01,12100.21
75445,2022-07-01,7677.49
75734,2023-03-01,5594.12
76123,2021-07-01,12893.69
75201,2023-07-01,9511.58
75302,2021-06-01,13293.19
75695,2022-11-01,9673.15
75601,2023-07-01,12399.56
75596,2022-10-01,10864.8
75429,2023-07-01,17255.76
76143,2021-03-01,14850.95
75939,2024-06-01,16041.89
75429,2023-12-01,12072.14
76039,2022-07-01,14467.08
75369,2021-04-01,12274.95
75574,2024-12-01,16408.77
75372,2021-08-01,11782.31
75136,2022-12-01,7807.53
76398,2021-02-01,6004.14
75292,2023-09-01,17004.93
75728,2022-06-01,13435.51
75344,2024-09-01,13632.77
76484,2022-05-01,16468.94
75115,2021-09-01,7044.8
76068,2022-04-01,10924.2
75840,2024-11-01,11291.79
75101,2024-06-01,14226.83
76396,2024-06-01,9922.08
76292,2022-09-01,8395.88
75152,2022-04-01,8368.95
75639,2021-05-01,15448.25
76112,2023-02-01,9772.4
76070,2021-07-01,10343.95
75292,2024-09-01,13903.49
75435,2024-12-01,9903.16
75919,2024-09-01,6885.15
75169,2024-04-01,7254.9
76284,2021-11-01,11829.58
75144,2023-11-01,13491.99
75233,2024-10-01,11393.26
75328,2024-10-01,13291.33
75806,2022-06-01,7161.49
75125,2023-09-01,7364.09
75441,2024-10-01,18761.81
75054,2024-04-01,15698.35
75191,2024-02-01,14306.92
75892,2022-02-01,10020.83
75127,2022-02-01,11285.98
75829,2021-11-01,11994.97
75855,2022-07-01,15943.04
75271,2021-11-01,13208.35
75787,2021-04-01,13577.74
75030,2021-08-01,11497.04
75218,2024-08-01,14378.0
75815,2022-03-01,12906.97
75123,2024-06-01,12132.07
75414,2021-03-01,9770.75
75614,2024-09-01,11659.28
75544,2024-12-01,8761.4
75531,2022-01-01,11879.58
75200,2023-07-01,12266.73
75518,2021-04-01,4786.44
75146,2021-04-01,11308.98
76124,2024-11-01,8472.36
76483,2023-01-01,13495.92
75195,2024-04-01,13911.48
75296,2021-04-01,10720.98
76310,2022-11-01,13647.07
76337,2021-07-01,13773.2
76294,2021-01-01,11310.85
75789,2022-07-01,16602.86
76417,2023-08-01,9824.78
75568,2023-12-01,16414.1
75497,2022-01-01,11324.4
75420,2024-10-01,9470.02
75937,2023-01-01,10945.35
75233,2021-02-01,8701.83
75809,2024-07-01,14353.67
75568,2022-01-01,7191.69
76112,2024-08-01,16168.83
75990,2022-11-01,9192.4
75880,2021-04-01,14509.96
75113,2024-05-01,12072.68
76016,2023-12-01,12812.45
76179,2024-11-01,10229.87
76480,2021-02-01,13058.42
75403,2024-02-01,12404.92
75120,2021-05-01,7626.27
75778,2024-07-01,9112.5
76127,2022-01-01,10377.26
75443,2024-07-01,9735.01
75604,2024-01-01,15758.43
75348,2024-07-01,12021.04
75811,2022-04-01,9663.99
75099,2021-12-01,10527.69
76419,2021-07-01,10486.61
75656,2022-01-01,11135.85
75332,2024-06-01,8774.01
75648,2023-12-01,9558.21
75023,2023-06-01,14299.82
76453,2021-11-01,12556.03
75413,2024-10-01,11542.99
75676,2022-11-01,12007.87
75301,2023-03-01,11863.32
75670,2023-10-01,11372.61
76254,2021-10-01,13551.31
75860,2022-08-01,13329.48
75332,2023-03-01,7284.71
75765,2022-08-01,11605.31
75293,2023-12-01,7482.54
75632,2022-08-01,13906.73
76284,2023-08-01,14303.0
75401,2023-12-01,10167.66
76387,2022-11-01,11649.72
76215,2022-10-01,5665.68
75081,2021-01-01,14918.37
75191,2021-03-01,14129.02
75916,2023-12-01,15450.26
75447,2023-03-01,16459.63
76324,2021-11-01,8327.67
76214,2023-02-01,14664.13
75683,2023-05-01,16437.91
75708,2022-02-01,7516.27
75250,2022-02-01,11486.37
75357,2023-11-01,10909.79
75476,2024-11-01,14566.39
75383,2021-02-01,4818.18
75864,2022-01-01,17447.87
76202,2021-08-01,11662.39
75148,2024-11-01,14748.28
75826,2022-02-01,11819.29
75472,2023-10-01,13476.38
75498,2024-01-01,5035.75
75078,2023-09-01,10845.35
76056,2021-08-01,14543.28
76076,2023-08-01,12866.2
75474,2023-03-01,7089.48
76142,2023-04-01,12184.27
75092,2021-04-01,9543.77
75052,2023-07-01,9283.74
75022,2021-03-01,7437.92
75758,2023-06-01,13856.11
75846,2024-03-01,15339.04
76094,2022-02-01,18360.43
75506,2022-09-01,7577.85
75286,2023-04-01,14302.12
75793,2022-06-01,14499.51
75239,2023-06-01,10258.49
75971,2022-10-01,9247.26
75036,2024-09-01,8742.77
76101,2022-09-01,10417.94
76250,2023-10-01,12607.86
75387,2022-09-01,16080.34
76465,2023-01-01,15316.02
75080,2023-06-01,7153.75
76212,2024-05-01,9633.47
75825,2021-04-01,15898.92
76246,2023-06-01,9806.72
75415,2022-02-01,11829.26
76423,2024-05-01,6884.13
75084,2021-08-01,15459.1
76350,2021-12-01,6261.76
75151,2024-04-01,7071.57
75820,2023-12-01,15152.45
75688,2021-08-01,17760.19
76332,2023-05-01,11128.17
75174,2023-03-01,11859.41
75329,2023-08-01,14724.84
75184,2023-01-01,12868.34
76397,2024-08-01,10880.35
76275,2021-08-01,10543.64
75967,2024-07-01,7299.61
75441,2022-11-01,12698.83
75789,2021-03-01,11724.25
75479,2022-09-01,10686.46
76193,2023-05-01,8994.56
75716,2021-01-01,9298.41
75421,2023-07-01,13855.13
75884,2022-08-01,14644.99
75029,2022-08-01,11018.65
76462,2023-04-01,10702.56
75708,2021-04-01,9439.06
75557,2023-09-01,14810.46
75788,2022-01-01,12092.99
75022,2021-02-01,13103.7
75758,2023-06-01,13075.41
75211,2021-02-01,11076.9
76051,2023-04-01,8503.92
76174,2022-05-01,9011.6
75661,2023-08-01,15383.66
76242,2023-12-01,9822.95
76088,2022-08-01,10768.91
75744,2021-07-01,8596.83
75247,2023-06-01,8351.8
75038,2022-05-01,9692.51
76046,2021-03-01,17065.22
75560,2024-07-01,13974.11
76242,2024-11-01,10419.63
75243,2021-01-01,15248.63
75135,2021-05-01,11543.1
75305,2024-01-01,16063.02
75625,2023-06-01,18635.19
75932,2023-08-01,15084.49
76482,2021-08-01,12283.65
75352,2023-11-01,14097.93
75927,2022-12-01,12045.21
75441,2023-05-01,6492.0
75065,2021-10-01,10036.12
75043,2024-12-01,9145.23
75597,2021-02-01,9969.63
75135,2023-08-01,17381.01
75518,2024-03-01,15366.45
76451,2024-08-01,13322.65
76317,2024-04-01,14437.03
75257,2021-06-01,6323.66
76164,2024-01-01,14184.55
75422,2021-04-01,14818.87
75647,2023-01-01,5280.76
76389,2021-09-01,14295.71
76131,2022-05-01,7727.78
75290,2024-09-01,6089.98
76293,2024-03-01,15978.95
75710,2021-10-01,8978.85
75740,2021-05-01,9852.16
75455,2023-04-01,14968.81
76087,2024-01-01,11084.29
76154,2023-09-01,11459.5
75060,2021-11-01,11393.74
76211,2022-03-01,13042.8
75261,2024-02-01,11321.0
75265,2024-11-01,12342.38
75788,2024-03-01,10489.33
75406,2022-05-01,13055.46
75092,2023-11-01,12941.53
75020,2022-08-01,17693.66
75465,2023-11-01,10856.25
75880,2023-08-01,11447.5
75720,2021-12-01,12716.47
75472,2024-03-01,14893.31
75806,2024-03-01,8725.24
75959,2021-06-01,12310.73
75988,2021-10-01,4476.52
75310,2021-01-01,11185.4
75328,2022-09-01,15218.18
75510,2024-06-01,9821.57
75462,2024-04-01,12530.51
76433,2023-01-01,10413.28
75228,2021-10-01,9421.79
76416,2022-03-01,14914.46
76416,2022-04-01,8864.22
76288,2024-10-01,12878.9
75255,2024-12-01,12925.05
76060,2023-01-01,9444.6
75498,2021-12-01,12467.06
76028,2021-01-01,9195.16
75994,2023-03-01,13565.38
75671,2024-08-01,8055.16
75617,2023-09-01,10981.18
75247,2023-01-01,11241.69
76119,2021-05-01,15338.87
75539,2023-06-01,12420.13
75905,2023-09-01,14865.04
75638,2023-10-01,13664.07
75058,2022-10-01,13644.91
75369,2023-07-01,11004.2
76302,2021-11-01,15062.72
75824,2023-05-01,10931.49
76421,2023-08-01,6810.52
76479,2021-03-01,11355.64
76030,2022-02-01,13360.43
75100,2023-07-01,7180.12
75062,2024-01-01,9344.69
76237,2021-10-01,8308.23
75009,2021-08-01,14360.15
75709,2024-11-01,17018.59
75089,2022-12-01,11370.9
75786,2024-02-01,13594.59
76033,2024-08-01,13516.56
76111,2023-08-01,16661.39
76183,2023-08-01,10042.34
75680,2024-02-01,11340.36
76333,2024-12-01,10977.69
76030,2022-05-01,12226.1
75742,2022-02-01,19512.95
76456,2023-04-01,12092.43
75131,2024-08-01,9435.87
75620,2021-09-01,8536.51
75814,2024-12-01,15757.94
75621,2023-04-01,9422.24
76154,2024-07-01,13990.76
75523,2024-01-01,9960.93
75077,2021-09-01,8199.92
75530,2021-03-01,13815.6
75779,2022-06-01,10107.77
75612,2024-09-01,13276.28
76414,2024-06-01,13497.85
75039,2024-05-01,13638.8
76123,2023-11-01,11195.55
75267,2022-05-01,14058.55
75370,2021-05-01,9232.36
75398,2024-01-01,4637.73
75455,2022-10-01,14120.68
76152,2022-09-01,12496.77
75121,2023-01-01,10169.77
75786,2023-12-01,7586.54
76050,2022-07-01,5890.27
75283,2024-11-01,12155.23
76280,2021-10-01,16946.36
75074,2024-05-01,11584.33
76295,2021-07-01,10915.99
76127,2021-04-01,11926.9
76158,2022-10-01,18537.62
75512,2024-03-01,14255.71
76208,2023-05-01,9199.27
75959,2024-03-01,12084.31
75691,2023-11-01,12997.31
76055,2021-09-01,8830.98
76033,2021-09-01,14277.41
76335,2021-02-01,9546.57
76109,2022-01-01,7467.16
75289,2022-07-01,12228.4
75785,2021-11-01,11753.53
75717,2024-10-01,11996.93
76494,2022-10-01,9706.07
75816,2021-07-01,10124.66
76087,2022-12-01,15385.34
75774,2022-06-01,13323.26
75399,2023-03-01,9129.76
76084,2024-08-01,6147.91
75727,2023-01-01,9256.75
76062,2022-02-01,12471.9
75734,2021-04-01,10104.2
76054,2023-11-01,9871.05
76137,2022-07-01,10232.52
76496,2021-12-01,11781.88
76243,2022-12-01,14353.88
76250,2023-12-01,11998.74
75058,2021-09-01,12185.81
75084,2024-06-01,11325.42
75346,2022-02-01,10501.93
75558,2023-07-01,14682.72
75487,2023-08-01,14227.21
75868,2022-09-01,18135.84
75290,2022-05-01,13831.69
75412,2024-02-01,10504.76
75840,2022-07-01,9286.05
75728,2024-01-01,14858.84
75096,2022-09-01,9555.04
75683,2022-03-01,14429.21
75884,2021-01-01,9720.26
75538,2023-11-01,13047.48
75665,2023-10-01,8820.75
75124,2021-07-01,14339.66
75575,2024-11-01,8298.99
75124,2021-10-01,12818.87
75219,2023-03-01,11406.48
76223,2024-06-01,12305.42
76024,2024-01-01,10812.59
75230,2022-11-01,10742.22
75460,2021-10-01,12464.34
75986,2021-05-01,8993.58
75613,2023-11-01,8975.93
75918,2024-06-01,10924.35
75653,2023-09-01,10807.59
75431,2021-11-01,8983.81
75740,2023-01-01,14772.64
75110,2024-05-01,10996.58
75945,2024-11-01,11320.01
76044,2023-07-01,8017.42
76450,2021-11-01,18214.91
75845,2023-03-01,19281.2
75094,2023-07-01,9658.8
75007,2024-03-01,15678.26
75233,2022-09-01,11724.56
75543,2021-04-01,16811.31
75069,2024-03-01,13008.7
76378,2024-04-01,12299.29
75566,2024-07-01,4502.19
76233,2022-04-01,9364.18
75013,2023-12-01,12061.56
75746,2021-11-01,12596.0
75314,2023-09-01,8355.5
76114,2021-11-01,9813.69
76072,2022-10-01,13660.34
75103,2021-08-01,7850.37
75248,2021-03-01,12401.19
76194,2023-08-01,15713.86
75744,2024-08-01,13156.41
75279,2022-08-01,13006.46
76406,2023-08-01,5939.55
75761,2022-09-01,9534.26
75079,2021-08-01,18162.61
75991,2024-12-01,10202.51
75428,2024-03-01,15793.43
75680,2023-08-01,10167.48
75791,2021-04-01,11166.54
75375,2022-04-01,13546.76
75219,2022-12-01,12302.08
75028,2024-12-01,13144.54
75910,2024-07-01,9544.83
76359,2023-03-01,8591.19
75129,2024-02-01,9342.39
76157,2024-11-01,10403.05
76392,2024-03-01,11312.16
75931,2021-12-01,15111.83
75534,2023-06-01,12262.02
76455,2024-12-01,13453.79
76341,2023-07-01,12424.8
75683,2024-06-01,8653.7
75739,2024-06-01,12051.81
75868,2023-12-01,12392.35
75966,2023-05-01,14279.77
75842,2021-09-01,8794.24
75370,2021-07-01,5878.77
75449,2024-04-01,12528.79
75056,2023-07-01,13061.55
75623,2023-05-01,11461.85
75569,2022-09-01,12084.06
75411,2023-09-01,14636.32
76325,2021-06-01,10623.58
75796,2022-03-01,11164.08
75920,2022-11-01,12237.11
75452,2023-05-01,8340.56
75623,2022-07-01,11544.31
76178,2024-12-01,11808.77
76128,2023-12-01,16911.13
75300,2022-05-01,11105.65
76343,2023-10-01,12600.03
76188,2024-08-01,14755.85
75142,2021-03-01,9487.55
75489,2021-11-01,16127.22
76310,2023-09-01,17291.61
75218,2021-03-01,11913.31
75110,2023-11-01,10381.72
76284,2023-12-01,16881.36
76387,2023-06-01,14386.89
76257,2021-07-01,12245.91
75571,2024-11-01,16280.53
75659,2022-07-01,15962.98
76216,2023-10-01,10991.23
75004,2024-07-01,12746.19
76263,2023-06-01,13730.38
76024,2024-01-01,12086.19
75928,2022-09-01,7827.39
75311,2023-03-01,9185.22
76326,2023-06-01,7925.21
75807,2024-12-01,13478.77
75921,2023-04-01,8446.94
75118,2021-01-01,12577.25
75208,2021-11-01,17495.71
75857,2021-05-01,16283.31
75985,2024-08-01,6487.75
76375,2022-05-01,8163.9
75403,2024-01-01,9670.45
75989,2024-12-01,8492.93
76260,2023-06-01,7038.56
76200,2021-01-01,11967.48
76497,2023-01-01,14115.3
76164,2024-09-01,14862.1
76208,2022-08-01,10576.57
75572,2023-05-01,11184.29
75900,2021-02-01,13067.03
76098,2022-11-01,11674.54
75558,2024-05-01,14431.82
76188,2023-12-01,13291.09
76218,2024-02-01,10871.09
75978,2024-02-01,6430.09
75755,2021-06-01,16497.09
75764,2023-06-01,9941.75
76142,2022-09-01,13072.68
76440,2022-12-01,6250.22
75648,2021-09-01,11966.05
76254,2022-07-01,12300.79
76320,2023-12-01,12445.81
75065,2024-04-01,21041.38
75435,2023-02-01,10106.64
75155,2021-11-01,14461.99
75534,2023-08-01,13569.7
75506,2023-10-01,9964.08
75080,2023-05-01,14417.01
76277,2023-04-01,11507.04
76158,2022-03-01,14625.73
76066,2023-12-01,17882.89
76287,2024-09-01,12452.4
75373,2024-08-01,11156.62
76182,2022-09-01,15154.67
75310,2023-09-01,16189.96
75168,2022-02-01,9350.23
75121,2022-10-01,10641.13
75839,2024-02-01,14026.27
75544,2023-03-01,11603.9
76012,2021-03-01,9137.0
76283,2022-07-01,13622.08
75961,2021-06-01,14014.47
76047,2024-09-01,10996.84
75337,2022-06-01,12184.05
75359,2024-09-01,10270.28
75345,2024-05-01,8714.29
75904,2022-06-01,10508.81
76234,2023-09-01,12221.8
75153,2022-08-01,7574.73
75337,2022-05-01,10727.96
76052,2023-08-01,12263.49
75819,2022-05-01,15583.98
75933,2024-01-01,11062.22
75274,2024-08-01,8262.29
75345,2022-05-01,11371.02
76144,2024-12-01,10300.29
75221,2022-07-01,13656.54
76206,2024-10-01,10986.28
75422,2024-05-01,3868.3
76422,2022-03-01,23074.87
75145,2021-03-01,12427.09
76212,2023-04-01,12267.57
76250,2021-10-01,7375.77
75052,2021-03-01,7606.29
76331,2022-02-01,11724.15
76006,2024-06-01,13008.51
75285,2022-03-01,14106.34
75137,2024-05-01,12712.31
76497,2023-11-01,8442.17
75960,2022-02-01,4486.6
76189,2022-08-01,11699.33
75319,2023-02-01,10398.08
75037,2021-10-01,8212.28
76184,2022-11-01,14484.17
75018,2022-10-01,7273.27
76268,2021-12-01,13850.91
75693,2022-04-01,7769.59
75764,2024-09-01,12402.27
76148,2023-05-01,14801.92
75881,2024-06-01,10986.2
75288,2023-06-01,17069.76
75059,2021-03-01,17753.66
75882,2023-04-01,12711.53
75646,2022-12-01,13624.16
75436,2024-01-01,15182.13
75575,2024-09-01,13633.28
75607,2024-02-01,13311.73
76405,2024-12-01,10427.79
75749,2023-03-01,6937.93
76410,2024-01-01,7829.71
75904,2024-01-01,19147.1
75264,2022-12-01,12967.38
75301,2024-07-01,11262.95
76421,2022-12-01,15789.98
75688,2022-12-01,9751.63
75334,2022-09-01,13749.32
76252,2024-05-01,12231.58
75591,2024-03-01,13380.08
75020,2023-11-01,10990.77
76309,2021-08-01,9105.92
75570,2022-01-01,9531.39
75672,2021-04-01,9648.35
76274,2024-01-01,11991.09
76271,2022-05-01,7331.59
75024,2021-05-01,8257.71
76342,2021-08-01,12406.57
76380,2021-04-01,11616.97
75654,2021-12-01,12570.69
75887,2021-07-01,11864.87
75412,2024-01-01,19556.85
76266,2021-02-01,12380.22
76439,2023-05-01,10862.76
76212,2024-04-01,12303.4
75106,2024-02-01,15059.87
75186,2024-06-01,11851.11
75159,2022-12-01,14054.19
76215,2022-10-01,13188.14
76416,2023-12-01,11128.75
75632,2022-07-01,12332.63
76424,2021-01-01,16796.77
75201,2023-02-01,12729.23
75853,2021-10-01,9041.94
75357,2021-02-01,11041.47
75297,2024-04-01,5657.26
75329,2024-05-01,12412.2
75859,2022-12-01,15936.19
75214,2023-08-01,7975.78
75583,2021-08-01,12449.2
75275,2021-01-01,14956.3
75668,2023-07-01,15273.42
75506,2023-07-01,15839.4
76384,2022-04-01,6395.24
75743,2024-04-01,13514.79
76389,2024-01-01,7483.3
75026,2024-07-01,9005.0
